Codon Sites,P(ω1 > ω2),P(ω2 > ω1),P(ω1 > 1),P(ω2 > 1),mean(α),mean(ω1),mean(ω2)
1,0.016,0.928,0.0035,0.1345,0.5209539703468119,0.09177380788498289,0.6557470144371929
2,0.0215,0.185,0.0,0.0,1.5657362047431418,0.014562607420276248,0.027032329132005938
3,0.617,0.08,0.0055,0.0005,2.485494313379548,0.3122004628583147,0.1911384278374443
4,0.684,0.063,0.0015,0.0,1.9228600998708294,0.30254864612576476,0.1644181260449267
5,0.0475,0.0975,0.0,0.0,1.504888915840129,0.013402384942003602,0.01562750983145379
6,0.1585,0.285,0.0,0.0,0.9818592262625834,0.029876447344498226,0.03798835809204671
7,0.084,0.074,0.0025,0.001,0.6621626948263853,0.037100757616951724,0.03558975437789275
8,0.054,0.059,0.002,0.0,0.6770449665878566,0.028983359472097292,0.02146719710621489
9,0.1265,0.5885,0.0,0.0,1.9313070109904793,0.056315142664674,0.09652167873464274
10,0.038,0.036,0.001,0.001,0.9726051809039814,0.0215934668451041,0.0205084145459026
11,0.1015,0.824,0.045,0.328,0.118323049183587,0.30045853824109675,1.283706595662679
12,0.004,0.007,0.0,0.0,2.052994616037207,0.010165047595111694,0.010334176904883538
13,0.046,0.061,0.001,0.0,0.6678682072634222,0.02272447661706313,0.023142876539902244
14,0.052,0.755,0.0,0.0,2.7644377014473878,0.044083041841606795,0.11168612160548595
15,0.8445,0.0265,0.0005,0.0,1.328320850740329,0.1692094797581231,0.04117237471178612
16,0.0155,0.0295,0.0,0.0,1.0841440361151562,0.011907965699451758,0.0127712695409787
17,0.259,0.2305,0.007,0.0055,0.32254542817035375,0.10575612810568095,0.09180749430420301
18,0.006,0.014,0.0,0.0,1.8671138656704518,0.010418465740694037,0.010723369674804313
19,0.052,0.047,0.0,0.0,0.580181466292641,0.018786258235863627,0.017338721621189972
20,0.1775,0.2605,0.0,0.0,0.9108656898785683,0.04147943850099517,0.04675300331076887
21,0.0055,0.009,0.0,0.0,2.000586704412491,0.010267950871676694,0.010396321223430238
22,0.0065,0.011,0.0,0.0,1.5905207711053464,0.010796250351093828,0.010701708495200492
23,0.0065,0.0125,0.0,0.0,2.0801195894923,0.010447738711467303,0.010561368818541937
24,0.017,0.029,0.0,0.0,0.7863648866246709,0.011682892763184745,0.012832034764148289
25,0.2905,0.2765,0.0315,0.0345,0.30681822828758887,0.2200085934348468,0.20737298326091766
26,0.2685,0.285,0.1145,0.1315,0.4403841397602074,0.5857473587588591,0.6631142392825903
27,0.007,0.0135,0.0,0.0,1.4671157219870767,0.010639012538502949,0.010888180364702614
28,0.007,0.012,0.0,0.0,1.8518131711137604,0.010609295143931725,0.010767934528407337
29,0.0805,0.0795,0.0005,0.0,0.5781376740722962,0.029094647113305706,0.02812343886880004
30,0.018,0.0405,0.0,0.0,0.901583425458535,0.012309190495692693,0.013586225109825519
31,0.016,0.0375,0.0,0.0,0.8824259163175096,0.011990775135653477,0.012972916551724507
32,0.063,0.1095,0.0,0.0,1.2015260458643524,0.019072779980507482,0.02267316227429109
33,0.023,0.037,0.0,0.0,1.0712334793713179,0.013199943788817836,0.013581799275599086
34,0.011,0.023,0.0,0.0,2.1672195886097674,0.010757000179313145,0.01119712709961101
35,0.131,0.1985,0.0,0.0,0.9426806009465937,0.026431237867103802,0.03013123389237914
36,0.0035,0.01,0.0,0.0,1.765966006699383,0.010176257763281306,0.010562127975277337
37,0.0645,0.4605,0.0005,0.0055,1.0228880773888767,0.03874448217607161,0.10933122339966835
38,0.0095,0.092,0.0,0.0,1.4529550678610776,0.011873851857282944,0.01929186665342874
39,0.1255,0.128,0.0215,0.018,0.6691563376000614,0.12552847161937966,0.12226560011061263
40,0.009,0.0125,0.0,0.0,1.4925514451271322,0.010730981465973758,0.010800530057105347
41,0.2215,0.354,0.0,0.0,0.9555075434252096,0.04874261921739027,0.054829051821366645
42,0.014,0.0205,0.0,0.0,0.7804293221143753,0.011432689961174258,0.012228094526946424
43,0.206,0.184,0.0055,0.005,0.40304268459682574,0.09167400386255624,0.08494193836995204
44,0.0865,0.5765,0.001,0.003,0.650699322511926,0.05827740987506602,0.15622210967442243
45,0.0215,0.35,0.0,0.0,1.7230958040671676,0.018773786152937167,0.048965617619383964
46,0.437,0.3765,0.1295,0.1275,0.11822264620089859,0.6481363230845574,0.6585443757603839
47,0.0085,0.026,0.0,0.0,1.1922184400460112,0.010917729154551303,0.011687211383058288
48,0.1635,0.1835,0.002,0.0005,0.5295135527124325,0.05212123829652694,0.0513038954098991
49,0.1055,0.16,0.0,0.0,1.2528879396627663,0.019944866463625456,0.022939236311949458
50,0.0335,0.22,0.0005,0.0045,1.0035875660332967,0.0309810877960788,0.07327909318915597
51,0.0675,0.3175,0.0,0.002,0.5210099298497542,0.045535700819974816,0.10686065818004258
52,0.0235,0.024,0.0,0.0,0.6811752180021096,0.012817609252406822,0.0125274749496043
53,0.037,0.8245,0.0185,0.1995,0.545960351298493,0.16362976905768084,0.9265834411625912
54,0.018,0.557,0.0,0.0,2.323871890520931,0.017746103680709974,0.061603705192004865
55,0.026,0.2065,0.0,0.0,1.4817382769913205,0.0149165245187236,0.029377704872152594
56,0.0435,0.0985,0.0,0.0,2.2436365875776296,0.01378541593373487,0.015987361330110434
57,0.026,0.0325,0.0,0.0,0.6860809522307756,0.012654849239409044,0.013250922452132666
58,0.008,0.0285,0.0,0.0,2.4337275166126027,0.010421788298618782,0.011491304203211657
59,0.008,0.0175,0.0,0.0,1.4565484547868752,0.010991842798003013,0.011256708016968368
60,0.013,0.022,0.0,0.0,1.2378763101436012,0.011481060710362003,0.011887871859088479
61,0.136,0.247,0.0,0.0,1.061033147482327,0.023947036975229926,0.030576805405614617
62,0.0205,0.4925,0.0,0.0055,1.5188135381252785,0.026880521360667264,0.11181063179906847
63,0.0045,0.006,0.0,0.0,1.51270094347112,0.010315838283204459,0.01049562612299507
64,0.0865,0.1565,0.0,0.0,0.9767515749445336,0.020892181790587216,0.02616806945343772
65,0.022,0.933,0.003,0.1505,0.5568779340358875,0.11317470562980744,0.7585971617749975
66,0.438,0.43,0.2485,0.244,0.0548661709530192,1.2375562577673704,1.1651836077604925
67,0.019,0.019,0.0,0.0,1.20671927446363,0.012292438487975283,0.012089359792344935
68,0.317,0.0855,0.0035,0.0,0.8774713274400331,0.10390269731685721,0.04103419547095696
69,0.2595,0.2795,0.1135,0.1105,0.4447005934821818,0.5896804337050925,0.5745705874482372
70,0.0425,0.068,0.0005,0.0005,1.3842125447821751,0.015638334417661926,0.018437660114787962
71,0.379,0.4055,0.06,0.0635,0.16531193018147167,0.3452786799313082,0.36985885691287684
72,0.1645,0.1715,0.0305,0.027,1.0577980073358502,0.1657869964948819,0.1565258403666517
73,0.0135,0.576,0.0,0.0,2.46143058967344,0.01841798756698636,0.06463614796058355
74,0.0055,0.012,0.0,0.0,1.5446322239058294,0.01057261790057357,0.010918449397424678
75,0.313,0.2635,0.074,0.057,0.2875551430338383,0.4062715897678227,0.3178760944773032
76,0.006,0.0165,0.0,0.0,1.9228458072573127,0.010455142984052194,0.01099920815672588
77,0.0615,0.069,0.006,0.004,1.0134139314513566,0.04435849970002613,0.038191985311526074
78,0.002,0.005,0.0,0.0,1.77461178818633,0.010139580519923148,0.010260822418167228
79,0.0095,0.0235,0.0,0.0,1.3938893415432267,0.010631676566408925,0.011244738692063355
80,0.0125,0.0855,0.0,0.0,2.0753761130078896,0.011396564355966945,0.015298932954701194
81,0.0205,0.0375,0.0,0.0,0.7695179280152652,0.012842636052209635,0.014618470962851468
82,0.101,0.0815,0.0005,0.0,0.5217179172352526,0.028444414053189624,0.027706045850458164
83,0.124,0.1185,0.001,0.0,0.5355710692092126,0.04015375415974926,0.03617122312497861
84,0.016,0.0345,0.0,0.0,1.2363564045306052,0.011930004313408172,0.012857294320752275
85,0.052,0.091,0.0,0.0,1.080908594647261,0.01635960802911989,0.018781496357597283
86,0.0025,0.005,0.0,0.0,1.7622776994323368,0.010212935006639461,0.01030462811503485
87,0.036,0.829,0.0,0.0015,0.9725719178250902,0.042870773421654615,0.18162754912765317
88,0.019,0.0345,0.0005,0.0,1.0604138721049885,0.014107943078243116,0.013557924273829937
89,0.1405,0.229,0.0,0.0,0.97350763096613,0.02348764832424504,0.028436794192089228
90,0.0035,0.012,0.0,0.0,1.8750283994574728,0.010231273628318539,0.010554240365032469
91,0.008,0.0165,0.0,0.0,1.72466183695101,0.010760530255822447,0.011135190299648868
92,0.003,0.005,0.0,0.0,1.7803180423088918,0.010146708973432617,0.010279161039846305
93,0.026,0.0595,0.0,0.0,1.1082882478550082,0.013002672860157754,0.015581604211661148
94,0.311,0.081,0.0085,0.0015,0.6679609443777036,0.13198249377214455,0.05204935925956983
95,0.434,0.4295,0.218,0.205,0.056219519421687035,1.043003453062503,1.0437522729022035
96,0.041,0.047,0.0005,0.0,0.6838314875931775,0.01776035447753649,0.01733306841887706
97,0.024,0.0395,0.0,0.0,1.0372682307870673,0.013613312113762035,0.01436181034326433
98,0.0055,0.009,0.0,0.0,2.1156605247967164,0.01020172483846985,0.010359643980072082
99,0.0195,0.0455,0.0,0.0,2.6677441414623653,0.011016787621669556,0.01209980127654596
100,0.011,0.017,0.0,0.0,1.4329883489189386,0.010793401603595881,0.01133850175208039
101,0.0175,0.0415,0.0,0.0,2.300004476534233,0.011275046638647446,0.012178272453733239
102,0.084,0.7035,0.0,0.0,1.3123643320521419,0.03652230450140507,0.09956550340843577
103,0.005,0.0135,0.0,0.0,2.0600239704271224,0.01027507932518616,0.010775062981916802
104,0.0315,0.043,0.0,0.0,0.9219080396933943,0.01470069282960719,0.015106023267679385
105,0.0035,0.005,0.0,0.0,1.617565091418778,0.010157919141602228,0.01024248379648815
106,0.0285,0.033,0.0,0.0,0.8469421163753381,0.013557750209649676,0.01435107791367898
107,0.1365,0.1295,0.001,0.001,0.5381959693244219,0.041693169898937225,0.03964736624340924
108,0.278,0.2625,0.1325,0.1185,0.4350028994857329,0.6465860839522215,0.6305120756085318
109,0.1635,0.052,0.0,0.0,1.7590271645234132,0.027530401329929757,0.01719524406218539
110,0.2885,0.4055,0.0,0.0,1.536282379414186,0.0666756096006038,0.07328276254317508
111,0.0505,0.04,0.0,0.0,0.6866804794072633,0.018093476979168806,0.017319407523328723
112,0.0135,0.0285,0.0,0.0,1.516878409830272,0.011452063558664159,0.01222027390614692
113,0.615,0.0705,0.0,0.0,3.440770817888534,0.16778119315098294,0.09971936119729971
114,0.047,0.8415,0.0,0.01,0.7229435480605315,0.060311334111279286,0.2765516072304481
115,0.0015,0.009,0.0,0.0,1.7143700827957777,0.010157919141602228,0.010514516382824992
116,0.9725,0.0065,0.1185,0.0,0.6623470754493562,0.7123035738833533,0.064444551924875
117,0.128,0.2035,0.0005,0.0,0.915506908534562,0.03097566827198348,0.03805551922685917
118,0.066,0.509,0.0,0.0,1.1628910721250372,0.02455783282882959,0.06157402017014124
119,0.007,0.012,0.0,0.0,1.5661295242203312,0.010437080181448536,0.010727451389464456
120,0.022,0.622,0.0,0.0,2.6259280666681994,0.018900421145402167,0.06440849409541406
121,0.003,0.0085,0.0,0.0,1.478225403328748,0.010260822418167228,0.01046254725663708
122,0.206,0.168,0.004,0.0035,0.4075853012214771,0.07369673017244435,0.06692971960786291
123,0.004,0.009,0.0,0.0,1.6146749281157367,0.010308434010619573,0.010521369017259039
124,0.007,0.03,0.0,0.0,1.731945688499719,0.010870561985896914,0.012699858516810023
125,0.024,0.0355,0.0,0.0,0.7588674887152717,0.013263674721326201,0.014725833388429204
126,0.009,0.0115,0.0,0.0,1.9044223331956889,0.01046254725663708,0.010701984314275914
127,0.0145,0.0265,0.0,0.0,1.162869988005875,0.011848592300678957,0.01267103128088021
128,0.0285,0.0435,0.0,0.0,0.8631270368568792,0.01502465562826992,0.016323806684083206
129,0.0455,0.0365,0.0,0.0,0.6033796299012749,0.01624949075566775,0.015691816695782332
130,0.291,0.273,0.128,0.125,0.4221237079153407,0.662989652211342,0.6000373847249308
131,0.0305,0.041,0.0,0.0,0.7200709458591616,0.013919652385206843,0.014311557521898595
132,0.84,0.047,0.3825,0.0385,0.3013189176772039,1.7731042771203094,0.2575439573648371
133,0.3035,0.2845,0.1175,0.121,0.32187108613817317,0.5927521241189779,0.5959227049280601
134,0.019,0.02,0.0,0.0,1.0480931717700097,0.012287153192781777,0.012314056605304855
135,0.046,0.087,0.0,0.0,0.9408057476549121,0.01661404521867175,0.01964462039625026
136,0.2835,0.2595,0.1275,0.1125,0.4571473719029137,0.6383888241420823,0.5916035334540082
